                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.8093,                 4.3243,                 4.2228,                      0,                      0,                      0,                      0,                  4.837,                 4.1605,                 4.1593,                      0,                      0,                      0
                      2,                 4.4691,                 4.2743,                 4.1954,                      0,                      0,                      0,                      0,                  4.837,                 4.1605,                 4.1597,             9.5743e-06,             9.5743e-06,             9.5743e-06
